Day	plate	Row	Col	medium	protist	bacteria 	state	ind./cm^2
5	1	G	5	2%KB	P5	F	active	83148
5	1	G	5	2%KB	P5	F	cyst	0
5	1	G	6	NA	NA	NA	NA	0
5	1	G	7	2%KB	P1	NO	active	121878
5	1	G	7	2%KB	P1	NO	cyst	0
5	1	G	8	2%KB	P3	H	active	0
5	1	G	8	2%KB	P3	H	cyst	542
5	1	G	9	PAS	NO	I	NA	0
5	1	G	10	2%KB	P5	B	active	3792
5	1	G	10	2%KB	P5	B	cyst	0
5	1	G	11	PAS	P1	F	active	56876
5	1	G	11	PAS	P1	F	cyst	62293
5	1	G	12	PAS	P5	G	active	271
5	1	G	12	PAS	P5	G	cyst	0
5	1	H	12	2%KB	P3	E	active	406
5	1	H	12	2%KB	P3	E	cyst	0
5	1	H	11	NA	NA	NA	NA	0
5	1	H	10	PAS	NO	G	NA	0
5	1	H	9	2%KB	P6	A	active	24376
5	1	H	9	2%KB	P6	A	cyst	0
5	1	H	8	PAS	P6	H	active	39407
5	1	H	8	PAS	P6	H	cyst	0
5	1	H	7	2%KB	P5	F	active	69064
5	1	H	7	2%KB	P5	F	cyst	0
5	1	H	6	NA	NA	NA	NA	0
5	1	H	5	NA	NA	NA	NA	0
5	1	H	4	PAS	P6	A	active	20178
5	1	H	4	PAS	P6	A	cyst	0
5	1	H	3	2%KB	NO	G	NA	0
5	1	H	2	2%KB	NO	B	NA	0
5	1	H	1	NA	NA	NA	NA	0
5	2	A	1	2%KB	P1	B	active	0
5	2	A	1	2%KB	P1	B	cyst	0
5	2	A	2	NA	NA	NA	NA	0
5	2	A	3	2%KB	P2	NO	active	33584
5	2	A	3	2%KB	P2	NO	cyst	0
5	2	A	4	2%KB	P6	C	active	1896
5	2	A	4	2%KB	P6	C	cyst	0
5	2	A	5	NA	NA	NA	NA	0
5	2	A	6	PAS	P3	I	active	24646
5	2	A	6	PAS	P3	I	cyst	0
5	2	A	7	2%KB	P4	G	active	12188
5	2	A	7	2%KB	P4	G	cyst	55522
5	2	A	8	NA	NA	NA	NA	0
5	2	A	9	PAS	NO	D	NA	0
5	2	A	10	2%KB	P4	NO	active	5146
5	2	A	10	2%KB	P4	NO	cyst	121878
5	2	A	11	2%KB	P5	E	active	1083
5	2	A	11	2%KB	P5	E	cyst	0
5	2	A	12	PAS	Blank	Blank	NA	0
5	2	B	12	2%KB	P5	C	active	0
5	2	B	12	2%KB	P5	C	cyst	0
5	2	B	11	2%KB	P5	D	active	0
5	2	B	11	2%KB	P5	D	cyst	0
5	2	B	10	2%KB	P2	E	active	192296
5	2	B	10	2%KB	P2	E	cyst	0
5	2	B	9	2%KB	P5	A	active	67710
5	2	B	9	2%KB	P5	A	cyst	0
5	2	B	8	NA	NA	NA	NA	0
5	2	B	7	PAS	P5	E	active	6771
5	2	B	7	PAS	P5	E	cyst	0
5	2	B	6	2%KB	P4	H	active	0
5	2	B	6	2%KB	P4	H	cyst	0
5	2	B	5	2%KB	P2	H	active	0
5	2	B	5	2%KB	P2	H	cyst	0
5	2	B	4	PAS	P1	I	active	64189
5	2	B	4	PAS	P1	I	cyst	4875
5	2	B	3	PAS	P6	E	active	8802
5	2	B	3	PAS	P6	E	cyst	0
5	2	B	2	2%KB	NO	I	NA	0
5	2	B	1	PAS	P4	I	active	1219
5	2	B	1	PAS	P4	I	cyst	19500
5	2	C	1	2%KB	P3	F	active	3792
5	2	C	1	2%KB	P3	F	cyst	57418
5	2	C	2	PAS	P6	F	active	6771
5	2	C	2	PAS	P6	F	cyst	0
5	2	C	3	PAS	P5	I	active	9479
5	2	C	3	PAS	P5	I	cyst	271
5	2	C	4	NA	NA	NA	NA	0
5	2	C	5	2%KB	P1	E	active	251881
5	2	C	5	2%KB	P1	E	cyst	0
5	2	C	6	2%KB	P5	G	active	6229
5	2	C	6	2%KB	P5	G	cyst	0
5	2	C	7	2%KB	NO	D	NA	0
5	2	C	8	2%KB	P5	I	active	0
5	2	C	8	2%KB	P5	I	cyst	0
5	2	C	9	2%KB	P4	A	active	4875
5	2	C	9	2%KB	P4	A	cyst	84502
5	2	C	10	2%KB	P5	NO	active	542
5	2	C	10	2%KB	P5	NO	cyst	0
5	2	C	11	2%KB	P2	A	active	297924
5	2	C	11	2%KB	P2	A	cyst	0
5	2	C	12	NA	NA	NA	NA	0
5	2	D	12	PAS	P2	G	active	86669
5	2	D	12	PAS	P2	G	cyst	20855
5	2	D	11	2%KB	P3	I	active	41980
5	2	D	11	2%KB	P3	I	cyst	948
5	2	D	10	PAS	P1	H	active	10834
5	2	D	10	PAS	P1	H	cyst	0
5	2	D	9	2%KB	P5	F	active	0
5	2	D	9	2%KB	P5	F	cyst	0
5	2	D	8	PAS	P3	D	active	1354
5	2	D	8	PAS	P3	D	cyst	32501
5	2	D	7	2%KB	P3	E	active	17063
5	2	D	7	2%KB	P3	E	cyst	1083
5	2	D	6	PAS	P3	E	active	542
5	2	D	6	PAS	P3	E	cyst	52272
5	2	D	5	2%KB	P1	I	active	2302
5	2	D	5	2%KB	P1	I	cyst	0
5	2	D	4	2%KB	NO	I	NA	0
5	2	D	3	PAS	P5	A	active	46043
5	2	D	3	PAS	P5	A	cyst	0
5	2	D	2	NA	NA	NA	NA	0
5	2	D	1	PAS	P5	NO	active	0
5	2	D	1	PAS	P5	NO	cyst	0
5	2	E	1	2%KB	P4	A	active	6094
5	2	E	1	2%KB	P4	A	cyst	83283
5	2	E	2	2%KB	P3	A	active	3386
5	2	E	2	2%KB	P3	A	cyst	121878
5	2	E	3	2%KB	NO	F	NA	0
5	2	E	4	PAS	P2	I	active	75835
5	2	E	4	PAS	P2	I	cyst	10834
5	2	E	5	2%KB	P5	I	active	0
5	2	E	5	2%KB	P5	I	cyst	0
5	2	E	6	2%KB	P6	NO	active	8261
5	2	E	6	2%KB	P6	NO	cyst	0
5	2	E	7	2%KB	P2	C	active	29792
5	2	E	7	2%KB	P2	C	cyst	0
5	2	E	8	2%KB	NO	A	NA	0
5	2	E	9	2%KB	NO	E	NA	0
5	2	E	10	PAS	P6	I	active	16792
5	2	E	10	PAS	P6	I	cyst	0
5	2	E	11	2%KB	P4	E	active	1083
5	2	E	11	2%KB	P4	E	cyst	0
5	2	E	12	NA	NA	NA	NA	0
5	2	F	12	2%KB	P1	A	active	186880
5	2	F	12	2%KB	P1	A	cyst	0
5	2	F	11	PAS	P5	D	active	0
5	2	F	11	PAS	P5	D	cyst	0
5	2	F	10	NA	NA	NA	NA	0
5	2	F	9	2%KB	P2	D	active	0
5	2	F	9	2%KB	P2	D	cyst	0
5	2	F	8	NA	NA	NA	NA	0
5	2	F	7	PAS	NO	I	NA	0
5	2	F	6	2%KB	P6	E	active	1354
5	2	F	6	2%KB	P6	E	cyst	0
5	2	F	5	PAS	P4	B	active	1625
5	2	F	5	PAS	P4	B	cyst	33855
5	2	F	4	PAS	NO	G	NA	0
5	2	F	3	2%KB	P3	NO	active	4333
5	2	F	3	2%KB	P3	NO	cyst	197713
5	2	F	2	2%KB	P4	E	active	135
5	2	F	2	2%KB	P4	E	cyst	0
5	2	F	1	NA	NA	NA	NA	0
5	2	G	1	2%KB	P2	H	active	0
5	2	G	1	2%KB	P2	H	cyst	0
5	2	G	2	2%KB	P6	I	active	135
5	2	G	2	2%KB	P6	I	cyst	0
5	2	G	3	NA	NA	NA	NA	0
5	2	G	4	2%KB	P4	G	active	0
5	2	G	4	2%KB	P4	G	cyst	0
5	2	G	5	NA	NA	NA	NA	0
5	2	G	6	2%KB	P6	A	active	15573
5	2	G	6	2%KB	P6	A	cyst	0
5	2	G	7	PAS	P2	F	active	73127
5	2	G	7	PAS	P2	F	cyst	11782
5	2	G	8	PAS	P3	C	active	1625
5	2	G	8	PAS	P3	C	cyst	23834
5	2	G	9	2%KB	P2	F	active	157087
5	2	G	9	2%KB	P2	F	cyst	35209
5	2	G	10	NA	NA	NA	NA	0
5	2	G	11	PAS	P5	C	active	0
5	2	G	11	PAS	P5	C	cyst	0
5	2	G	12	2%KB	P2	I	active	51460
5	2	G	12	2%KB	P2	I	cyst	0
5	2	H	12	2%KB	Blank	Blank	NA	0
5	2	H	11	2%KB	P6	I	active	1760
5	2	H	11	2%KB	P6	I	cyst	0
5	2	H	10	2%KB	P4	H	active	0
5	2	H	10	2%KB	P4	H	cyst	0
5	2	H	9	2%KB	P3	B	active	32501
5	2	H	9	2%KB	P3	B	cyst	0
5	2	H	8	PAS	NO	F	NA	0
5	2	H	7	PAS	P2	B	active	0
5	2	H	7	PAS	P2	B	cyst	0
5	2	H	6	2%KB	P1	NO	active	127295
5	2	H	6	2%KB	P1	NO	cyst	0
5	2	H	5	2%KB	P5	H	active	0
5	2	H	5	2%KB	P5	H	cyst	0
5	2	H	4	2%KB	P2	D	active	677
5	2	H	4	2%KB	P2	D	cyst	0
5	2	H	3	2%KB	NO	C	NA	0
5	2	H	2	2%KB	P5	D	active	135
5	2	H	2	2%KB	P5	D	cyst	0
5	2	H	1	NA	NA	NA	NA	0
5	3	A	1	2%KB	P4	I	active	9750
5	3	A	1	2%KB	P4	I	cyst	0
5	3	A	2	PAS	P1	A	active	159796
5	3	A	2	PAS	P1	A	cyst	0
5	3	A	3	NA	NA	NA	NA	0
5	3	A	4	2%KB	P4	G	active	0
5	3	A	4	2%KB	P4	G	cyst	0
5	3	A	5	PAS	P2	A	active	276257
5	3	A	5	PAS	P2	A	cyst	1354
5	3	A	6	2%KB	P6	NO	active	5281
5	3	A	6	2%KB	P6	NO	cyst	0
5	3	A	7	PAS	NA	NA	NA	0
5	3	A	8	PAS	P5	A	active	37918
5	3	A	8	PAS	P5	A	cyst	0
5	3	A	9	PAS	P2	E	active	94794
5	3	A	9	PAS	P2	E	cyst	14355
5	3	A	10	2%KB	P1	F	active	116461
5	3	A	10	2%KB	P1	F	cyst	0
5	3	A	11	NA	NA	NA	NA	0
5	3	A	12	PAS	P5	F	active	38730
5	3	A	12	PAS	P5	F	cyst	0
5	3	B	12	PAS	P3	D	active	1625
5	3	B	12	PAS	P3	D	cyst	35209
5	3	B	11	2%KB	NO	H	NA	0
5	3	B	10	PAS	P3	F	active	271
5	3	B	10	PAS	P3	F	cyst	4875
5	3	B	9	2%KB	P1	I	active	2708
5	3	B	9	2%KB	P1	I	cyst	0
5	3	B	8	2%KB	P3	I	active	54168
5	3	B	8	2%KB	P3	I	cyst	0
5	3	B	7	PAS	P1	D	active	91002
5	3	B	7	PAS	P1	D	cyst	1083
5	3	B	6	2%KB	P1	A	active	247548
5	3	B	6	2%KB	P1	A	cyst	0
5	3	B	5	2%KB	P5	NO	active	1625
5	3	B	5	2%KB	P5	NO	cyst	0
5	3	B	4	PAS	P3	B	active	1625
5	3	B	4	PAS	P3	B	cyst	30470
5	3	B	3	2%KB	NO	I	NA	0
5	3	B	2	NA	NA	NA	NA	0
5	3	B	1	PAS	P4	F	active	2438
5	3	B	1	PAS	P4	F	cyst	43334
5	3	C	1	NA	NA	NA	NA	0
5	3	C	2	PAS	P6	D	active	10834
5	3	C	2	PAS	P6	D	cyst	0
5	3	C	3	2%KB	P5	D	active	542
5	3	C	3	2%KB	P5	D	cyst	0
5	3	C	4	PAS	P6	F	active	7177
5	3	C	4	PAS	P6	F	cyst	0
5	3	C	5	2%KB	NO	A	NA	0
5	3	C	6	2%KB	P2	G	active	251881
5	3	C	6	2%KB	P2	G	cyst	1354
5	3	C	7	2%KB	P6	H	active	0
5	3	C	7	2%KB	P6	H	cyst	271
5	3	C	8	2%KB	P3	D	active	0
5	3	C	8	2%KB	P3	D	cyst	0
5	3	C	9	2%KB	P1	C	active	16657
5	3	C	9	2%KB	P1	C	cyst	0
5	3	C	10	PAS	NO	E	NA	0
5	3	C	11	2%KB	NO	C	NA	0
5	3	C	12	PAS	P3	E	active	2302
5	3	C	12	PAS	P3	E	cyst	48480
5	3	D	12	2%KB	P6	D	active	271
5	3	D	12	2%KB	P6	D	cyst	135
5	3	D	11	2%KB	P2	C	active	35751
5	3	D	11	2%KB	P2	C	cyst	0
5	3	D	10	PAS	P4	A	active	2031
5	3	D	10	PAS	P4	A	cyst	46584
5	3	D	9	NA	NA	NA	NA	0
5	3	D	8	PAS	P3	I	active	813
5	3	D	8	PAS	P3	I	cyst	17198
5	3	D	7	2%KB	P6	I	active	1760
5	3	D	7	2%KB	P6	I	cyst	135
5	3	D	6	PAS	P6	A	active	12052
5	3	D	6	PAS	P6	A	cyst	0
5	3	D	5	2%KB	P3	A	active	2979
5	3	D	5	2%KB	P3	A	cyst	144629
5	3	D	4	PAS	P6	NO	active	1896
5	3	D	4	PAS	P6	NO	cyst	0
5	3	D	3	2%KB	P4	H	active	0
5	3	D	3	2%KB	P4	H	cyst	0
5	3	D	2	PAS	P2	F	active	73939
5	3	D	2	PAS	P2	F	cyst	12188
5	3	D	1	PAS	NO	H	NA	0
5	3	E	1	PAS	P5	H	active	0
5	3	E	1	PAS	P5	H	cyst	0
5	3	E	2	NA	NA	NA	NA	0
5	3	E	3	2%KB	P2	A	active	273548
5	3	E	3	2%KB	P2	A	cyst	6771
5	3	E	4	2%KB	P5	A	active	32501
5	3	E	4	2%KB	P5	A	cyst	0
5	3	E	5	2%KB	P2	E	active	189588
5	3	E	5	2%KB	P2	E	cyst	542
5	3	E	6	2%KB	P6	G	active	17875
5	3	E	6	2%KB	P6	G	cyst	0
5	3	E	7	2%KB	P6	F	active	10698
5	3	E	7	2%KB	P6	F	cyst	0
5	3	E	8	NA	NA	NA	NA	0
5	3	E	9	2%KB	P6	A	active	14761
5	3	E	9	2%KB	P6	A	cyst	0
5	3	E	10	2%KB	P2	NO	active	37376
5	3	E	10	2%KB	P2	NO	cyst	0
5	3	E	11	2%KB	P2	B	active	5823
5	3	E	11	2%KB	P2	B	cyst	0
5	3	E	12	2%KB	P4	E	active	0
5	3	E	12	2%KB	P4	E	cyst	0
5	3	F	12	NA	NA	NA	NA	0
5	3	F	11	PAS	P2	D	active	62293
5	3	F	11	PAS	P2	D	cyst	10834
5	3	F	10	2%KB	P4	F	active	10698
5	3	F	10	2%KB	P4	F	cyst	43334
5	3	F	9	2%KB	P1	G	active	222089
5	3	F	9	2%KB	P1	G	cyst	0
5	3	F	8	PAS	P5	E	active	15573
5	3	F	8	PAS	P5	E	cyst	0
5	3	F	7	PAS	P5	F	active	9750
5	3	F	7	PAS	P5	F	cyst	0
5	3	F	6	2%KB	P3	B	active	31553
5	3	F	6	2%KB	P3	B	cyst	0
5	3	F	5	PAS	P1	F	active	56876
5	3	F	5	PAS	P1	F	cyst	38459
5	3	F	4	2%KB	P2	I	active	35209
5	3	F	4	2%KB	P2	I	cyst	0
5	3	F	3	NA	NA	NA	NA	0
5	3	F	2	PAS	P5	B	active	0
5	3	F	2	PAS	P5	B	cyst	0
5	3	F	1	2%KB	P2	D	active	135
5	3	F	1	2%KB	P2	D	cyst	0
5	3	G	1	2%KB	NO	C	NA	0
5	3	G	2	2%KB	P1	I	active	8531
5	3	G	2	2%KB	P1	I	cyst	0
5	3	G	3	PAS	P1	H	active	15980
5	3	G	3	PAS	P1	H	cyst	0
5	3	G	4	NA	NA	NA	NA	0
5	3	G	5	2%KB	P3	H	active	0
5	3	G	5	2%KB	P3	H	cyst	0
5	3	G	6	2%KB	NO	G	NA	0
5	3	G	7	NA	NA	NA	NA	0
5	3	G	8	PAS	P6	H	active	21667
5	3	G	8	PAS	P6	H	cyst	0
5	3	G	9	PAS	P1	G	active	173338
5	3	G	9	PAS	P1	G	cyst	0
5	3	G	10	2%KB	P1	H	active	0
5	3	G	10	2%KB	P1	H	cyst	0
5	3	G	11	2%KB	NO	F	NA	0
5	3	G	12	PAS	Blank	Blank	NA	0
5	3	H	12	2%KB	Blank	Blank	NA	0
5	3	H	11	2%KB	P2	G	active	200422
5	3	H	11	2%KB	P2	G	cyst	6771
5	3	H	10	2%KB	NO	E	NA	0
5	3	H	9	PAS	P1	NO	active	2302
5	3	H	9	PAS	P1	NO	cyst	813
5	3	H	8	NA	NA	NA	NA	0
5	3	H	7	PAS	P2	B	active	146254
5	3	H	7	PAS	P2	B	cyst	0
5	3	H	6	NA	NA	NA	NA	0
5	3	H	5	2%KB	P3	D	active	0
5	3	H	5	2%KB	P3	D	cyst	406
5	3	H	4	2%KB	P5	NO	active	2844
5	3	H	4	2%KB	P5	NO	cyst	135
5	3	H	3	2%KB	P6	C	active	3250
5	3	H	3	2%KB	P6	C	cyst	135
5	3	H	2	2%KB	P1	F	active	119170
5	3	H	2	2%KB	P1	F	cyst	0
5	3	H	1	PAS	P4	C	active	2708
5	3	H	1	PAS	P4	C	cyst	17605
5	4	A	1	NA	NA	NA	NA	0
5	4	A	2	2%KB	P6	B	active	3115
5	4	A	2	2%KB	P6	B	cyst	135
5	4	A	3	2%KB	P4	G	active	17605
5	4	A	3	2%KB	P4	G	cyst	47126
5	4	A	4	PAS	P2	G	active	86669
5	4	A	4	PAS	P2	G	cyst	27084
5	4	A	5	NA	NA	NA	NA	0
5	4	A	6	2%KB	P2	H	active	0
5	4	A	6	2%KB	P2	H	cyst	0
5	4	A	7	2%KB	P4	G	active	542
5	4	A	7	2%KB	P4	G	cyst	135
5	4	A	8	2%KB	P6	H	active	0
5	4	A	8	2%KB	P6	H	cyst	0
5	4	A	9	NA	NA	NA	NA	0
5	4	A	10	2%KB	P6	E	active	2167
5	4	A	10	2%KB	P6	E	cyst	135
5	4	A	11	NA	NA	NA	NA	0
5	4	A	12	PAS	P6	C	active	20990
5	4	A	12	PAS	P6	C	cyst	0
5	4	B	12	2%KB	P3	H	active	0
5	4	B	12	2%KB	P3	H	cyst	271
5	4	B	11	2%KB	P3	G	active	19771
5	4	B	11	2%KB	P3	G	cyst	27084
5	4	B	10	PAS	P1	B	active	85315
5	4	B	10	PAS	P1	B	cyst	11646
5	4	B	9	2%KB	NO	H	NA	0
5	4	B	8	PAS	NO	D	NA	0
5	4	B	7	2%KB	P2	F	active	219380
5	4	B	7	2%KB	P2	F	cyst	16250
5	4	B	6	PAS	P2	H	active	52272
5	4	B	6	PAS	P2	H	cyst	5958
5	4	B	5	2%KB	P2	E	active	163587
5	4	B	5	2%KB	P2	E	cyst	0
5	4	B	4	2%KB	P4	C	active	0
5	4	B	4	2%KB	P4	C	cyst	0
5	4	B	3	PAS	P4	E	active	2167
5	4	B	3	PAS	P4	E	cyst	65543
5	4	B	2	2%KB	NO	G	NA	0
5	4	B	1	NA	NA	NA	NA	0
5	4	C	1	2%KB	P3	NO	active	4875
5	4	C	1	2%KB	P3	NO	cyst	148420
5	4	C	2	PAS	P4	H	active	0
5	4	C	2	PAS	P4	H	cyst	135
5	4	C	3	PAS	P1	E	active	62293
5	4	C	3	PAS	P1	E	cyst	27084
5	4	C	4	2%KB	P6	E	active	813
5	4	C	4	2%KB	P6	E	cyst	0
5	4	C	5	PAS	P4	I	active	406
5	4	C	5	PAS	P4	I	cyst	13948
5	4	C	6	NA	NA	NA	NA	0
5	4	C	7	2%KB	P3	F	active	1625
5	4	C	7	2%KB	P3	F	cyst	78544
5	4	C	8	2%KB	P4	H	active	0
5	4	C	8	2%KB	P4	H	cyst	0
5	4	C	9	PAS	P3	NO	active	0
5	4	C	9	PAS	P3	NO	cyst	4469
5	4	C	10	NA	NA	NA	NA	0
5	4	C	11	PAS	P2	B	active	131628
5	4	C	11	PAS	P2	B	cyst	2438
5	4	C	12	2%KB	NO	A	NA	0
5	4	D	12	PAS	NO	A	NA	0
5	4	D	11	PAS	P4	F	active	2167
5	4	D	11	PAS	P4	F	cyst	43064
5	4	D	10	NA	NA	NA	NA	0
5	4	D	9	NA	NA	NA	NA	0
5	4	D	8	2%KB	P5	A	active	14084
5	4	D	8	2%KB	P5	A	cyst	0
5	4	D	7	PAS	P3	H	active	4063
5	4	D	7	PAS	P3	H	cyst	6229
5	4	D	6	2%KB	P5	C	active	135
5	4	D	6	2%KB	P5	C	cyst	0
5	4	D	5	PAS	P5	D	active	0
5	4	D	5	PAS	P5	D	cyst	0
5	4	D	4	2%KB	P6	NO	active	5281
5	4	D	4	2%KB	P6	NO	cyst	0
5	4	D	3	PAS	P5	C	active	0
5	4	D	3	PAS	P5	C	cyst	0
5	4	D	2	2%KB	P5	D	active	135
5	4	D	2	2%KB	P5	D	cyst	0
5	4	D	1	PAS	P2	I	active	50918
5	4	D	1	PAS	P2	I	cyst	8396
5	4	E	1	2%KB	P4	D	active	0
5	4	E	1	2%KB	P4	D	cyst	0
5	4	E	2	2%KB	P4	F	active	5958
5	4	E	2	2%KB	P4	F	cyst	60939
5	4	E	3	NA	NA	NA	NA	0
5	4	E	4	PAS	P6	D	active	7313
5	4	E	4	PAS	P6	D	cyst	0
5	4	E	5	2%KB	NO	B	NA	0
5	4	E	6	2%KB	P5	G	active	6906
5	4	E	6	2%KB	P5	G	cyst	0
5	4	E	7	PAS	P6	G	active	16521
5	4	E	7	PAS	P6	G	cyst	0
5	4	E	8	2%KB	NO	D	NA	0
5	4	E	9	2%KB	P6	F	active	5688
5	4	E	9	2%KB	P6	F	cyst	0
5	4	E	10	2%KB	P6	G	active	19500
5	4	E	10	2%KB	P6	G	cyst	0
5	4	E	11	NA	NA	NA	NA	0
5	4	E	12	PAS	P4	D	active	1354
5	4	E	12	PAS	P4	D	cyst	46314
5	4	F	12	PAS	P6	B	active	49022
5	4	F	12	PAS	P6	B	cyst	0
5	4	F	11	NA	NA	NA	NA	0
5	4	F	10	2%KB	P4	B	active	0
5	4	F	10	2%KB	P4	B	cyst	0
5	4	F	9	PAS	P6	E	active	7854
5	4	F	9	PAS	P6	E	cyst	0
5	4	F	8	NA	NA	NA	NA	0
5	4	F	7	2%KB	P5	B	active	3115
5	4	F	7	2%KB	P5	B	cyst	0
5	4	F	6	2%KB	P5	B	active	271
5	4	F	6	2%KB	P5	B	cyst	0
5	4	F	5	NA	NA	NA	NA	0
5	4	F	4	NA	NA	NA	NA	0
5	4	F	3	PAS	P4	NO	active	0
5	4	F	3	PAS	P4	NO	cyst	2844
5	4	F	2	PAS	P3	A	active	4063
5	4	F	2	PAS	P3	A	cyst	66627
5	4	F	1	2%KB	P2	C	active	31417
5	4	F	1	2%KB	P2	C	cyst	0
5	4	G	1	PAS	P5	NO	active	0
5	4	G	1	PAS	P5	NO	cyst	0
5	4	G	2	NA	NA	NA	NA	0
5	4	G	3	2%KB	NO	H	NA	0
5	4	G	4	2%KB	P1	F	active	105357
5	4	G	4	2%KB	P1	F	cyst	0
5	4	G	5	PAS	P3	G	active	2708
5	4	G	5	PAS	P3	G	cyst	43334
5	4	G	6	2%KB	P5	F	active	57418
5	4	G	6	2%KB	P5	F	cyst	0
5	4	G	7	2%KB	P4	F	active	10834
5	4	G	7	2%KB	P4	F	cyst	62564
5	4	G	8	NA	NA	NA	NA	0
5	4	G	9	2%KB	NO	C	NA	0
5	4	G	10	PAS	NO	I	NA	0
5	4	G	11	PAS	P2	A	active	119170
5	4	G	11	PAS	P2	A	cyst	14355
5	4	G	12	NA	NA	NA	NA	0
5	4	H	12	2%KB	P5	H	active	0
5	4	H	12	2%KB	P5	H	cyst	0
5	4	H	11	PAS	P6	H	active	20584
5	4	H	11	PAS	P6	H	cyst	0
5	4	H	10	NA	NA	NA	NA	0
5	4	H	9	PAS	P1	C	active	46043
5	4	H	9	PAS	P1	C	cyst	23292
5	4	H	8	PAS	P2	C	active	40626
5	4	H	8	PAS	P2	C	cyst	21396
5	4	H	7	PAS	P2	E	active	90731
5	4	H	7	PAS	P2	E	cyst	12188
5	4	H	6	PAS	P2	NO	active	3115
5	4	H	6	PAS	P2	NO	cyst	0
5	4	H	5	NA	NA	NA	NA	0
5	4	H	4	2%KB	P2	G	active	195005
5	4	H	4	2%KB	P2	G	cyst	17605
5	4	H	3	NA	NA	NA	NA	0
5	4	H	2	2%KB	P3	A	active	1896
5	4	H	2	2%KB	P3	A	cyst	138128
5	4	H	1	2%KB	NO	D	NA	0
5	5	A	1	2%KB	NO	G	NA	0
5	5	A	2	2%KB	P6	F	active	5688
5	5	A	2	2%KB	P6	F	cyst	0
5	5	A	3	PAS	P1	G	active	105628
5	5	A	3	PAS	P1	G	cyst	1083
5	5	A	4	NA	NA	NA	NA	0
5	5	A	5	2%KB	P5	A	active	0
5	5	A	5	2%KB	P5	A	cyst	0
5	5	A	6	2%KB	NO	I	NA	0
5	5	A	7	2%KB	P1	G	active	235631
5	5	A	7	2%KB	P1	G	cyst	542
5	5	A	8	2%KB	P6	D	active	0
5	5	A	8	2%KB	P6	D	cyst	135
5	5	A	9	2%KB	P3	B	active	7042
5	5	A	9	2%KB	P3	B	cyst	135
5	5	A	10	2%KB	P5	I	active	0
5	5	A	10	2%KB	P5	I	cyst	0
5	5	A	11	NA	NA	NA	NA	0
5	5	A	12	PAS	P1	A	active	96961
5	5	A	12	PAS	P1	A	cyst	3250
5	5	B	12	2%KB	P5	B	active	3386
5	5	B	12	2%KB	P5	B	cyst	0
5	5	B	11	2%KB	P5	H	active	0
5	5	B	11	2%KB	P5	H	cyst	0
5	5	B	10	2%KB	P6	F	active	8802
5	5	B	10	2%KB	P6	F	cyst	0
5	5	B	9	2%KB	P4	C	active	0
5	5	B	9	2%KB	P4	C	cyst	0
5	5	B	8	2%KB	P2	A	active	27626
5	5	B	8	2%KB	P2	A	cyst	0
5	5	B	7	2%KB	P1	B	active	135
5	5	B	7	2%KB	P1	B	cyst	0
5	5	B	6	2%KB	P3	C	active	4063
5	5	B	6	2%KB	P3	C	cyst	0
5	5	B	5	2%KB	P5	C	active	0
5	5	B	5	2%KB	P5	C	cyst	0
5	5	B	4	PAS	P3	H	active	0
5	5	B	4	PAS	P3	H	cyst	677
5	5	B	3	PAS	P4	B	active	1083
5	5	B	3	PAS	P4	B	cyst	34126
5	5	B	2	PAS	P1	I	active	43334
5	5	B	2	PAS	P1	I	cyst	1896
5	5	B	1	2%KB	P5	F	active	65002
5	5	B	1	2%KB	P5	F	cyst	0
5	5	C	1	2%KB	P1	D	active	0
5	5	C	1	2%KB	P1	D	cyst	0
5	5	C	2	2%KB	P2	I	active	10563
5	5	C	2	2%KB	P2	I	cyst	0
5	5	C	3	PAS	P2	F	active	71502
5	5	C	3	PAS	P2	F	cyst	1625
5	5	C	4	PAS	P2	D	active	47668
5	5	C	4	PAS	P2	D	cyst	14084
5	5	C	5	NA	NA	NA	NA	0
5	5	C	6	2%KB	P5	H	active	0
5	5	C	6	2%KB	P5	H	cyst	0
5	5	C	7	2%KB	P5	G	active	14355
5	5	C	7	2%KB	P5	G	cyst	0
5	5	C	8	NA	NA	NA	NA	0
5	5	C	9	PAS	P5	I	active	7448
5	5	C	9	PAS	P5	I	cyst	135
5	5	C	10	2%KB	P1	H	active	0
5	5	C	10	2%KB	P1	H	cyst	0
5	5	C	11	PAS	P4	D	active	2302
5	5	C	11	PAS	P4	D	cyst	36293
5	5	C	12	2%KB	P5	G	active	5146
5	5	C	12	2%KB	P5	G	cyst	0
5	5	D	12	PAS	P5	F	active	25594
5	5	D	12	PAS	P5	F	cyst	0
5	5	D	11	2%KB	P1	I	active	3115
5	5	D	11	2%KB	P1	I	cyst	0
5	5	D	10	2%KB	P3	F	active	2708
5	5	D	10	2%KB	P3	F	cyst	65814
5	5	D	9	PAS	P4	NO	active	0
5	5	D	9	PAS	P4	NO	cyst	135
5	5	D	8	PAS	P5	NO	active	0
5	5	D	8	PAS	P5	NO	cyst	0
5	5	D	7	NA	NA	NA	NA	0
5	5	D	6	2%KB	P3	D	active	0
5	5	D	6	2%KB	P3	D	cyst	135
5	5	D	5	PAS	NO	B	NA	0
5	5	D	4	PAS	P2	NO	active	677
5	5	D	4	PAS	P2	NO	cyst	0
5	5	D	3	2%KB	P1	E	active	293591
5	5	D	3	2%KB	P1	E	cyst	0
